-1.000000	-0.486500	-0.908700	-0.873300	0.096200	0.102000	-0.426800	0.048100	-0.855400
-0.497900	-0.826300	-0.653400	-0.719000	-0.698600	-0.725000	-0.649600	-0.629800	-0.703600
-0.915000	-0.657600	-0.634500	-0.236200	-0.647800	-0.517800	-0.604900	-0.583800	-0.293800
-0.874800	-0.721000	-0.275900	-0.677300	-0.733200	-0.658200	-0.506000	-0.268500	-0.529500
0.071300	-0.703600	-0.631700	-0.722200	-0.697000	-0.503800	-0.531500	-0.549200	-0.514700
0.083800	-0.723000	-0.512800	-0.669700	-0.525900	-0.874000	-0.435900	-0.488900	-0.477100
-0.425000	-0.649600	-0.588500	-0.502500	-0.514400	-0.437600	-0.550200	-0.661300	-0.549800
0.034200	-0.633300	-0.577100	-0.264800	-0.534400	-0.486800	-0.669700	-0.571600	-0.651000
-0.863600	-0.717500	-0.283300	-0.528900	-0.536800	-0.481600	-0.567200	-0.642500	-0.471200
