0.075500	-0.687700	-0.347700	-0.601700	-0.589100	-0.879900	-0.479500	-0.620400	-0.495000
-0.685600	-0.793900	-0.641700	-0.867200	-0.637400	-0.493300	-0.586100	-0.788400	-0.772100
-0.320900	-0.629700	-0.733000	-0.496000	-0.662100	0.173300	-0.538400	-0.491000	-0.827500
-0.605900	-0.866200	-0.497700	-0.391500	-0.673600	-0.875500	-0.432600	-0.587500	-0.256900
-0.593900	-0.656000	-0.652000	-0.682200	-0.528300	-0.919100	-0.300200	-0.331900	-0.397000
-0.874400	-0.490200	0.159200	-0.874700	-0.919000	-1.000000	-0.417900	0.098400	0.123900
-0.490400	-0.582700	-0.551600	-0.446000	-0.288900	-0.428800	-0.379300	-0.524500	-0.587400
-0.634300	-0.795700	-0.490200	-0.605800	-0.327300	0.098600	-0.527300	-0.841600	-0.477500
-0.485500	-0.764900	-0.832100	-0.266400	-0.422600	0.116300	-0.600200	-0.459800	-0.725500
