-0.399500	-0.435600	-0.480000	-0.517300	-0.307000	-0.593000	-0.609700	-0.423700	-0.546400
-0.448700	-0.381700	-0.596900	-0.596700	-0.670200	-0.865300	-0.278200	-0.871400	-0.499700
-0.480600	-0.602200	0.086700	-0.629600	-0.573000	-0.697800	-0.492200	-0.878800	-0.349400
-0.529200	-0.603100	-0.645400	-0.830100	-0.353500	-0.792600	-0.455800	0.114800	-0.486000
-0.306200	-0.680800	-0.575600	-0.334200	-0.527600	-0.644400	-0.420000	-0.916200	-0.658400
-0.592300	-0.865500	-0.684600	-0.791800	-0.643100	-0.799100	-0.763100	-0.500600	-0.636200
-0.601400	-0.266600	-0.485100	-0.460000	-0.407400	-0.758800	-0.732200	0.135000	-0.831900
-0.427700	-0.875800	-0.875900	0.093000	-0.913500	-0.495500	0.126700	-1.000000	0.178100
-0.553300	-0.499400	-0.340900	-0.481300	-0.651300	-0.644100	-0.831800	0.174500	-0.725000
